date_commande;identifiant_client;montant_ttc;numero_commande;pays;canal
2026-06-22;CLI-004998;93,06;CMD-009535;FR;Influence
2026-06-22;CLI-005012;69,56;CMD-009536;FR;Meta
2026-06-22;CLI-005036;93,06;CMD-009537;BE;TikTok
2026-06-22;CLI-005046;59,22;CMD-009538;DE;Google
2026-06-22;CLI-005054;69,56;CMD-009539;FR;Influence
2026-06-22;CLI-005059;93,06;CMD-009540;FR;Meta
2026-06-22;CLI-005072;69,56;CMD-009541;DE;Meta
2026-06-22;CLI-005123;22,56;CMD-009542;ES;Meta
2026-06-22;CLI-005140;59,22;CMD-009543;DE;Meta
2026-06-22;CLI-005157;69,56;CMD-009544;DE;TikTok
2026-06-22;CLI-005158;49,82;CMD-009545;FR;Influence
2026-06-22;CLI-005159;93,06;CMD-009546;FR;Meta
2026-06-22;CLI-005176;27,26;CMD-009547;ES;Influence
2026-06-22;CLI-005180;36,66;CMD-009548;NL;Google
2026-06-23;CLI-000106;138,00;CMD-009549;FR;Meta retargeting
2026-06-23;CLI-000368;78,00;CMD-009550;FR;Direct
2026-06-23;CLI-000634;99,00;CMD-009551;FR;Email/SMS
2026-06-23;CLI-000931;24,00;CMD-009552;FR;Email/SMS
2026-06-23;CLI-001028;138,00;CMD-009553;FR;Email/SMS
2026-06-23;CLI-001670;74,00;CMD-009554;FR;Email/SMS
2026-06-23;CLI-002184;138,00;CMD-009555;ES;Meta retargeting
2026-06-23;CLI-002190;74,00;CMD-009556;FR;Direct
2026-06-23;CLI-002377;113,00;CMD-009557;FR;Email/SMS
2026-06-23;CLI-004372;36,66;CMD-009558;FR;Email/SMS
2026-06-23;CLI-004858;59,22;CMD-009559;FR;Meta
2026-06-23;CLI-004880;93,06;CMD-009560;FR;Meta
2026-06-23;CLI-004889;36,66;CMD-009561;DE;Meta
2026-06-23;CLI-004890;93,06;CMD-009562;FR;TikTok
2026-06-23;CLI-004972;36,66;CMD-009563;ES;Meta
2026-06-23;CLI-004977;36,66;CMD-009564;FR;Meta
2026-06-23;CLI-005063;69,56;CMD-009565;FR;Google
2026-06-23;CLI-005071;59,22;CMD-009566;DE;Meta
2026-06-23;CLI-005080;69,56;CMD-009567;FR;Meta
2026-06-23;CLI-005094;92,12;CMD-009568;FR;Google
2026-06-23;CLI-005104;93,06;CMD-009569;FR;Google
2026-06-23;CLI-005118;36,66;CMD-009570;FR;Google
2026-06-23;CLI-005119;36,66;CMD-009571;FR;Meta
2026-06-23;CLI-005127;69,56;CMD-009572;IT;Google
2026-06-23;CLI-005165;92,12;CMD-009573;FR;TikTok
2026-06-24;CLI-000061;113,00;CMD-009574;ES;Meta retargeting
2026-06-24;CLI-000620;74,00;CMD-009575;FR;Email/SMS
2026-06-24;CLI-000636;74,00;CMD-009576;NL;Email/SMS
2026-06-24;CLI-001418;113,00;CMD-009577;BE;Meta retargeting
2026-06-24;CLI-002163;99,00;CMD-009578;FR;Meta retargeting
2026-06-24;CLI-002356;138,00;CMD-009579;FR;Email/SMS
2026-06-24;CLI-002394;78,00;CMD-009580;FR;Direct
2026-06-24;CLI-004216;69,56;CMD-009581;IT;Direct
2026-06-24;CLI-004862;115,62;CMD-009582;FR;Google
2026-06-24;CLI-004902;36,66;CMD-009583;FR;Meta
2026-06-24;CLI-004934;93,06;CMD-009584;FR;Meta
2026-06-24;CLI-004962;36,66;CMD-009585;FR;Meta
2026-06-24;CLI-004985;93,06;CMD-009586;FR;Google
2026-06-24;CLI-005022;92,12;CMD-009587;FR;Meta
2026-06-24;CLI-005049;59,22;CMD-009588;FR;Meta
2026-06-24;CLI-005106;93,06;CMD-009589;NL;Google
2026-06-24;CLI-005148;93,06;CMD-009590;FR;TikTok
2026-06-24;CLI-005179;36,66;CMD-009591;FR;Meta
2026-06-25;CLI-000096;99,00;CMD-009592;FR;Email/SMS
2026-06-25;CLI-000855;113,00;CMD-009593;FR;Direct
2026-06-25;CLI-001216;74,00;CMD-009594;DE;Meta retargeting
2026-06-25;CLI-002168;138,00;CMD-009595;FR;Direct
2026-06-25;CLI-002190;113,00;CMD-009596;FR;Meta retargeting
2026-06-25;CLI-002385;74,00;CMD-009597;FR;Email/SMS
2026-06-25;CLI-003399;69,56;CMD-009598;FR;Meta retargeting
2026-06-25;CLI-003809;129,72;CMD-009599;FR;Email/SMS
2026-06-25;CLI-003953;69,56;CMD-009600;FR;Email/SMS
2026-06-25;CLI-004239;69,56;CMD-009601;FR;Meta retargeting
2026-06-25;CLI-004290;129,72;CMD-009602;DE;Direct
2026-06-25;CLI-004844;92,12;CMD-009603;FR;TikTok
2026-06-25;CLI-004866;69,56;CMD-009604;FR;TikTok
2026-06-25;CLI-004887;36,66;CMD-009605;FR;Google
2026-06-25;CLI-005026;69,56;CMD-009606;FR;Meta
2026-06-25;CLI-005075;93,06;CMD-009607;ES;Meta
2026-06-25;CLI-005114;69,56;CMD-009608;FR;Meta
2026-06-26;CLI-001019;138,00;CMD-009609;DE;Email/SMS
2026-06-26;CLI-001085;74,00;CMD-009610;IT;Meta retargeting
2026-06-26;CLI-001638;99,00;CMD-009611;FR;Direct
2026-06-26;CLI-002096;74,00;CMD-009612;FR;Direct
2026-06-26;CLI-002427;29,00;CMD-009613;FR;Meta retargeting
2026-06-26;CLI-002430;138,00;CMD-009614;ES;Meta retargeting
2026-06-26;CLI-002589;99,00;CMD-009615;FR;Email/SMS
2026-06-26;CLI-002635;93,06;CMD-009616;FR;Email/SMS
2026-06-26;CLI-003303;129,72;CMD-009617;FR;Direct
2026-06-26;CLI-003925;73,32;CMD-009618;NL;Direct
2026-06-26;CLI-003945;63,92;CMD-009619;DE;Email/SMS
2026-06-26;CLI-004085;93,06;CMD-009620;FR;Email/SMS
2026-06-26;CLI-004332;106,22;CMD-009621;FR;Email/SMS
2026-06-26;CLI-004868;69,56;CMD-009622;DE;Meta
2026-06-26;CLI-004899;36,66;CMD-009623;FR;Meta
2026-06-26;CLI-004901;36,66;CMD-009624;DE;Meta
2026-06-26;CLI-004920;93,06;CMD-009625;FR;Meta
2026-06-26;CLI-004928;93,06;CMD-009626;FR;Influence
2026-06-26;CLI-004958;115,62;CMD-009627;IT;TikTok
2026-06-26;CLI-004959;69,56;CMD-009628;IT;Direct
2026-06-26;CLI-005052;36,66;CMD-009629;DE;Google
2026-06-26;CLI-005125;69,56;CMD-009630;FR;Influence
2026-06-26;CLI-005166;36,66;CMD-009631;FR;Meta
2026-06-26;CLI-005169;69,56;CMD-009632;DE;Meta
2026-06-26;CLI-005178;69,56;CMD-009633;FR;Google
2026-06-26;CLI-005190;69,56;CMD-009634;FR;Meta
2026-06-27;CLI-001161;99,00;CMD-009635;BE;Email/SMS
2026-06-27;CLI-001818;74,00;CMD-009636;FR;Direct
2026-06-27;CLI-002042;78,00;CMD-009637;FR;Email/SMS
2026-06-27;CLI-002824;27,26;CMD-009638;FR;Direct
2026-06-27;CLI-004262;93,06;CMD-009639;FR;Direct
2026-06-27;CLI-004302;129,72;CMD-009640;FR;Email/SMS
2026-06-27;CLI-004380;59,22;CMD-009641;FR;Email/SMS
2026-06-27;CLI-004795;63,92;CMD-009642;FR;Email/SMS
2026-06-27;CLI-004859;69,56;CMD-009643;ES;Influence
2026-06-27;CLI-004897;36,66;CMD-009644;FR;Influence
2026-06-27;CLI-004930;69,56;CMD-009645;FR;Influence
2026-06-27;CLI-004950;93,06;CMD-009646;BE;Meta
2026-06-27;CLI-005038;36,66;CMD-009647;DE;Meta
2026-06-27;CLI-005047;36,66;CMD-009648;NL;Meta
2026-06-27;CLI-005048;93,06;CMD-009649;FR;Email/SMS
2026-06-27;CLI-005074;92,12;CMD-009650;FR;Meta
2026-06-27;CLI-005083;69,56;CMD-009651;FR;TikTok
2026-06-27;CLI-005143;69,56;CMD-009652;DE;TikTok
2026-06-27;CLI-005183;93,06;CMD-009653;ES;Meta
2026-06-28;CLI-000367;99,00;CMD-009654;FR;Email/SMS
2026-06-28;CLI-000408;29,00;CMD-009655;IT;Email/SMS
2026-06-28;CLI-000408;99,00;CMD-009656;IT;Email/SMS
2026-06-28;CLI-001539;78,00;CMD-009657;DE;Direct
2026-06-28;CLI-001607;138,00;CMD-009658;FR;Direct
2026-06-28;CLI-002147;99,00;CMD-009659;FR;Direct
2026-06-28;CLI-002415;74,00;CMD-009660;FR;Direct
2026-06-28;CLI-003809;73,32;CMD-009661;FR;Email/SMS
2026-06-28;CLI-003942;69,56;CMD-009662;FR;Meta retargeting
2026-06-28;CLI-004382;93,06;CMD-009663;IT;Direct
2026-06-28;CLI-004444;22,56;CMD-009664;FR;Direct
2026-06-28;CLI-004834;93,06;CMD-009665;FR;Influence
2026-06-28;CLI-004867;36,66;CMD-009666;FR;Google
2026-06-28;CLI-004868;36,66;CMD-009667;DE;Meta retargeting
2026-06-28;CLI-005017;22,56;CMD-009668;FR;Influence
2026-06-28;CLI-005069;69,56;CMD-009669;FR;Meta
2026-06-28;CLI-005078;22,56;CMD-009670;FR;Influence
2026-06-28;CLI-005130;36,66;CMD-009671;FR;Meta
2026-06-28;CLI-005161;22,56;CMD-009672;FR;Google
2026-06-29;CLI-000065;99,00;CMD-009673;IT;Meta retargeting
2026-06-29;CLI-000408;99,00;CMD-009674;IT;Direct
2026-06-29;CLI-001370;99,00;CMD-009675;FR;Direct
2026-06-29;CLI-001512;74,00;CMD-009676;FR;Email/SMS
2026-06-29;CLI-001723;39,00;CMD-009677;FR;Email/SMS
2026-06-29;CLI-002383;74,00;CMD-009678;FR;Email/SMS
2026-06-29;CLI-002452;78,00;CMD-009679;FR;Meta retargeting
2026-06-29;CLI-002782;69,56;CMD-009680;FR;Meta retargeting
2026-06-29;CLI-003079;69,56;CMD-009681;FR;Email/SMS
2026-06-29;CLI-003448;36,66;CMD-009682;FR;Direct
2026-06-29;CLI-003469;36,66;CMD-009683;DE;Direct
2026-06-29;CLI-003936;93,06;CMD-009684;FR;Meta retargeting
2026-06-29;CLI-003964;93,06;CMD-009685;ES;Email/SMS
2026-06-29;CLI-004007;106,22;CMD-009686;FR;Direct
2026-06-29;CLI-004280;69,56;CMD-009687;FR;Email/SMS
2026-06-29;CLI-004746;93,06;CMD-009688;ES;Email/SMS
2026-06-29;CLI-004838;69,56;CMD-009689;FR;Google
2026-06-29;CLI-004883;93,06;CMD-009690;BE;TikTok
2026-06-29;CLI-004967;93,06;CMD-009691;FR;Google
2026-06-29;CLI-004969;93,06;CMD-009692;FR;Meta
2026-06-29;CLI-004975;36,66;CMD-009693;FR;Meta
2026-06-29;CLI-004992;93,06;CMD-009694;FR;Meta
2026-06-29;CLI-005001;92,12;CMD-009695;FR;Meta
2026-06-29;CLI-005062;36,66;CMD-009696;BE;Influence
2026-06-29;CLI-005109;36,66;CMD-009697;DE;TikTok
2026-06-29;CLI-005136;69,56;CMD-009698;IT;TikTok
2026-06-29;CLI-005181;36,66;CMD-009699;DE;Meta
2026-06-29;CLI-005195;93,06;CMD-009700;FR;Meta
2026-06-30;CLI-000977;-39,00;R-CMD-009230;FR;Remboursement
2026-06-30;CLI-001167;99,00;CMD-009701;FR;Direct
2026-06-30;CLI-001414;74,00;CMD-009702;FR;Direct
2026-06-30;CLI-001483;74,00;CMD-009703;DE;Email/SMS
2026-06-30;CLI-001760;99,00;CMD-009704;FR;Email/SMS
2026-06-30;CLI-001988;99,00;CMD-009705;FR;Email/SMS
2026-06-30;CLI-002528;138,00;CMD-009706;BE;Direct
2026-06-30;CLI-003421;69,56;CMD-009707;FR;Direct
2026-06-30;CLI-003890;93,06;CMD-009708;IT;Email/SMS
2026-06-30;CLI-003925;69,56;CMD-009709;NL;Direct
2026-06-30;CLI-004454;129,72;CMD-009710;FR;Direct
2026-06-30;CLI-004847;36,66;CMD-009711;FR;Influence
2026-06-30;CLI-004850;69,56;CMD-009712;NL;Meta
2026-06-30;CLI-004886;59,22;CMD-009713;ES;Meta
2026-06-30;CLI-004949;69,56;CMD-009714;IT;Meta
2026-06-30;CLI-004955;59,22;CMD-009715;BE;Meta
2026-06-30;CLI-004971;115,62;CMD-009716;DE;Influence
2026-06-30;CLI-004979;36,66;CMD-009717;FR;Meta
2026-06-30;CLI-004999;69,56;CMD-009718;FR;Meta
2026-06-30;CLI-005032;69,56;CMD-009719;FR;Influence
2026-06-30;CLI-005057;22,56;CMD-009720;FR;Meta
2026-06-30;CLI-005082;22,56;CMD-009721;DE;Meta
2026-06-30;CLI-005087;36,66;CMD-009722;FR;Meta
2026-06-30;CLI-005137;69,56;CMD-009723;BE;Meta
2026-06-30;CLI-005152;36,66;CMD-009724;DE;Google
2026-07-01;CLI-001311;99,00;CMD-009725;FR;Direct
2026-07-01;CLI-002576;99,00;CMD-009726;FR;Direct
2026-07-01;CLI-002710;69,56;CMD-009727;FR;Email/SMS
2026-07-01;CLI-002932;93,06;CMD-009728;FR;Meta retargeting
2026-07-01;CLI-004280;93,06;CMD-009729;FR;Direct
2026-07-01;CLI-004499;93,06;CMD-009730;FR;Email/SMS
2026-07-01;CLI-004748;73,32;CMD-009731;FR;Direct
2026-07-01;CLI-005266;69,56;CMD-009732;IT;Meta
2026-07-01;CLI-005285;93,06;CMD-009733;DE;TikTok
2026-07-01;CLI-005333;69,56;CMD-009734;FR;Google
2026-07-01;CLI-005351;36,66;CMD-009735;FR;Meta
2026-07-01;CLI-005380;69,56;CMD-009736;FR;Meta
2026-07-01;CLI-005417;69,56;CMD-009737;FR;Meta
2026-07-01;CLI-005417;73,32;CMD-009738;FR;Direct
2026-07-01;CLI-005460;69,56;CMD-009739;FR;TikTok
2026-07-01;CLI-005494;36,66;CMD-009740;DE;Meta
2026-07-01;CLI-005519;93,06;CMD-009741;FR;Influence
2026-07-01;CLI-005548;59,22;CMD-009742;NL;Meta
2026-07-01;CLI-005563;59,22;CMD-009743;FR;Meta
2026-07-02;CLI-003923;-69,56;R-CMD-009263;FR;Remboursement
2026-07-02;CLI-000092;138,00;CMD-009744;FR;Email/SMS
2026-07-02;CLI-000225;113,00;CMD-009745;FR;Meta retargeting
2026-07-02;CLI-000834;74,00;CMD-009746;FR;Email/SMS
2026-07-02;CLI-000888;138,00;CMD-009747;FR;Direct
2026-07-02;CLI-001239;99,00;CMD-009748;FR;Meta retargeting
2026-07-02;CLI-001247;113,00;CMD-009749;FR;Meta retargeting
2026-07-02;CLI-001499;74,00;CMD-009750;DE;Direct
2026-07-02;CLI-001607;138,00;CMD-009751;FR;Email/SMS
2026-07-02;CLI-001863;39,00;CMD-009752;FR;Direct
2026-07-02;CLI-002385;138,00;CMD-009753;FR;Direct
2026-07-02;CLI-002617;74,00;CMD-009754;FR;Direct
2026-07-02;CLI-002732;93,06;CMD-009755;FR;Email/SMS
2026-07-02;CLI-003865;106,22;CMD-009756;FR;Direct
2026-07-02;CLI-004042;93,06;CMD-009757;BE;Email/SMS
2026-07-02;CLI-004122;93,06;CMD-009758;DE;Direct
2026-07-02;CLI-004460;106,22;CMD-009759;IT;Direct
2026-07-02;CLI-005221;69,56;CMD-009760;DE;Autre
2026-07-02;CLI-005223;59,22;CMD-009761;NL;Influence
2026-07-02;CLI-005261;93,06;CMD-009762;FR;Meta
2026-07-02;CLI-005306;69,56;CMD-009763;ES;Meta
2026-07-02;CLI-005309;36,66;CMD-009764;FR;Meta
2026-07-02;CLI-005311;59,22;CMD-009765;ES;Meta
2026-07-02;CLI-005355;69,56;CMD-009766;ES;Influence
2026-07-02;CLI-005476;22,56;CMD-009767;DE;Google
2026-07-02;CLI-005495;69,56;CMD-009768;FR;Meta
2026-07-02;CLI-005510;115,62;CMD-009769;FR;Meta
2026-07-02;CLI-005532;59,22;CMD-009770;FR;Meta
2026-07-02;CLI-005549;69,56;CMD-009771;DE;Meta
2026-07-03;CLI-000117;99,00;CMD-009772;IT;Email/SMS
2026-07-03;CLI-001663;99,00;CMD-009773;DE;Direct
2026-07-03;CLI-002275;68,00;CMD-009774;FR;Email/SMS
2026-07-03;CLI-002414;74,00;CMD-009775;DE;Email/SMS
2026-07-03;CLI-002646;93,06;CMD-009776;FR;Email/SMS
2026-07-03;CLI-003217;69,56;CMD-009777;DE;Email/SMS
2026-07-03;CLI-003413;69,56;CMD-009778;FR;Email/SMS
2026-07-03;CLI-003830;93,06;CMD-009779;IT;Email/SMS
2026-07-03;CLI-003953;36,66;CMD-009780;FR;Direct
2026-07-03;CLI-004198;93,06;CMD-009781;IT;Email/SMS
2026-07-03;CLI-004263;36,66;CMD-009782;IT;Direct
2026-07-03;CLI-005000;129,72;CMD-009783;FR;Direct
2026-07-03;CLI-005228;59,22;CMD-009784;FR;Google
2026-07-03;CLI-005242;93,06;CMD-009785;IT;Google
2026-07-03;CLI-005278;92,12;CMD-009786;FR;Influence
2026-07-03;CLI-005323;115,62;CMD-009787;FR;Meta
2026-07-03;CLI-005327;93,06;CMD-009788;FR;Meta
2026-07-03;CLI-005339;115,62;CMD-009789;FR;Google
2026-07-03;CLI-005363;93,06;CMD-009790;IT;Meta
2026-07-03;CLI-005406;93,06;CMD-009791;FR;Google
2026-07-03;CLI-005415;36,66;CMD-009792;FR;TikTok
2026-07-03;CLI-005416;93,06;CMD-009793;IT;TikTok
2026-07-03;CLI-005433;36,66;CMD-009794;FR;Meta
2026-07-03;CLI-005434;36,66;CMD-009795;FR;Meta
2026-07-03;CLI-005441;36,66;CMD-009796;FR;Meta
2026-07-03;CLI-005483;93,06;CMD-009797;FR;Meta
2026-07-03;CLI-005509;69,56;CMD-009798;BE;Meta
2026-07-03;CLI-005550;69,56;CMD-009799;DE;Influence
2026-07-04;CLI-005049;-59,22;R-CMD-009588;FR;Remboursement
2026-07-04;CLI-001003;138,00;CMD-009800;FR;Email/SMS
2026-07-04;CLI-001098;138,00;CMD-009801;DE;Email/SMS
2026-07-04;CLI-001499;24,00;CMD-009802;DE;Email/SMS
2026-07-04;CLI-001612;74,00;CMD-009803;FR;Meta retargeting
2026-07-04;CLI-001818;29,00;CMD-009804;FR;Email/SMS
2026-07-04;CLI-001872;138,00;CMD-009805;FR;Email/SMS
2026-07-04;CLI-002185;74,00;CMD-009806;FR;Direct
2026-07-04;CLI-003034;36,66;CMD-009807;DE;Email/SMS
2026-07-04;CLI-003923;69,56;CMD-009808;FR;Meta retargeting
2026-07-04;CLI-004326;93,06;CMD-009809;IT;Meta retargeting
2026-07-04;CLI-004473;93,06;CMD-009810;FR;Meta retargeting
2026-07-04;CLI-004474;93,06;CMD-009811;FR;Meta retargeting
2026-07-04;CLI-005227;69,56;CMD-009812;FR;Meta
2026-07-04;CLI-005238;36,66;CMD-009813;FR;Meta
2026-07-04;CLI-005243;69,56;CMD-009814;FR;Influence
2026-07-04;CLI-005277;36,66;CMD-009815;FR;TikTok
2026-07-04;CLI-005305;27,26;CMD-009816;FR;Meta
2026-07-04;CLI-005312;36,66;CMD-009817;FR;Google
2026-07-04;CLI-005338;36,66;CMD-009818;FR;Google
2026-07-04;CLI-005361;69,56;CMD-009819;DE;Influence
2026-07-04;CLI-005398;27,26;CMD-009820;FR;Meta
2026-07-04;CLI-005413;69,56;CMD-009821;FR;Meta
2026-07-04;CLI-005449;36,66;CMD-009822;FR;Google
2026-07-04;CLI-005478;36,66;CMD-009823;FR;Google
2026-07-04;CLI-005480;115,62;CMD-009824;BE;Meta
2026-07-04;CLI-005530;36,66;CMD-009825;FR;Google
2026-07-04;CLI-005540;69,56;CMD-009826;FR;Google
2026-07-04;CLI-005566;22,56;CMD-009827;NL;TikTok
2026-07-05;CLI-000426;-99,00;R-CMD-009465;FR;Remboursement
2026-07-05;CLI-000101;99,00;CMD-009828;DE;Direct
2026-07-05;CLI-000199;113,00;CMD-009829;FR;Meta retargeting
2026-07-05;CLI-000301;74,00;CMD-009830;FR;Email/SMS
2026-07-05;CLI-002105;74,00;CMD-009831;BE;Direct
2026-07-05;CLI-002396;99,00;CMD-009832;IT;Email/SMS
2026-07-05;CLI-002526;39,00;CMD-009833;BE;Email/SMS
2026-07-05;CLI-002947;69,56;CMD-009834;FR;Direct
2026-07-05;CLI-002987;93,06;CMD-009835;DE;Direct
2026-07-05;CLI-003293;93,06;CMD-009836;FR;Meta retargeting
2026-07-05;CLI-003727;129,72;CMD-009837;FR;Direct
2026-07-05;CLI-003891;129,72;CMD-009838;FR;Email/SMS
2026-07-05;CLI-003953;93,06;CMD-009839;FR;Email/SMS
2026-07-05;CLI-004184;69,56;CMD-009840;DE;Email/SMS
2026-07-05;CLI-004646;27,26;CMD-009841;FR;Email/SMS
2026-07-05;CLI-005182;93,06;CMD-009842;FR;Meta retargeting
2026-07-05;CLI-005237;36,66;CMD-009843;DE;Meta
2026-07-05;CLI-005249;69,56;CMD-009844;DE;Influence
2026-07-05;CLI-005389;93,06;CMD-009845;FR;Meta
2026-07-05;CLI-005399;115,62;CMD-009846;FR;Meta
2026-07-05;CLI-005470;36,66;CMD-009847;FR;Meta
2026-07-05;CLI-005470;69,56;CMD-009848;FR;Email/SMS
2026-07-05;CLI-005483;93,06;CMD-009849;FR;Email/SMS
2026-07-05;CLI-005491;36,66;CMD-009850;IT;Google
2026-07-06;CLI-000044;99,00;CMD-009851;BE;Email/SMS
2026-07-06;CLI-000583;138,00;CMD-009852;ES;Email/SMS
2026-07-06;CLI-001255;113,00;CMD-009853;FR;Direct
2026-07-06;CLI-001857;39,00;CMD-009854;FR;Direct
2026-07-06;CLI-003077;36,66;CMD-009855;BE;Email/SMS
2026-07-06;CLI-004246;129,72;CMD-009856;DE;Direct
2026-07-06;CLI-004416;73,32;CMD-009857;FR;Email/SMS
2026-07-06;CLI-004605;36,66;CMD-009858;FR;Meta retargeting
2026-07-06;CLI-005220;69,56;CMD-009859;IT;Meta
2026-07-06;CLI-005282;69,56;CMD-009860;FR;TikTok
2026-07-06;CLI-005297;93,06;CMD-009861;IT;Meta
2026-07-06;CLI-005353;69,56;CMD-009862;FR;Meta
2026-07-06;CLI-005358;92,12;CMD-009863;FR;Influence
2026-07-06;CLI-005367;93,06;CMD-009864;ES;Google
2026-07-06;CLI-005386;93,06;CMD-009865;FR;Meta
2026-07-06;CLI-005387;36,66;CMD-009866;DE;Meta
2026-07-06;CLI-005391;27,26;CMD-009867;BE;Google
2026-07-06;CLI-005395;93,06;CMD-009868;FR;Meta
2026-07-06;CLI-005423;92,12;CMD-009869;IT;Meta
2026-07-06;CLI-005512;36,66;CMD-009870;FR;Meta
2026-07-06;CLI-005523;22,56;CMD-009871;FR;Meta
2026-07-06;CLI-005529;36,66;CMD-009872;BE;Influence
2026-07-06;CLI-005544;69,56;CMD-009873;FR;Meta
2026-07-06;CLI-005556;93,06;CMD-009874;FR;Meta
2026-07-07;CLI-000369;99,00;CMD-009875;FR;Meta retargeting
2026-07-07;CLI-000820;138,00;CMD-009876;FR;Direct
2026-07-07;CLI-000856;99,00;CMD-009877;DE;Email/SMS
2026-07-07;CLI-000953;99,00;CMD-009878;ES;Email/SMS
2026-07-07;CLI-002154;78,00;CMD-009879;BE;Email/SMS
2026-07-07;CLI-002377;74,00;CMD-009880;FR;Email/SMS
2026-07-07;CLI-002510;24,00;CMD-009881;FR;Meta retargeting
2026-07-07;CLI-003375;73,32;CMD-009882;FR;Email/SMS
2026-07-07;CLI-003614;36,66;CMD-009883;FR;Direct
2026-07-07;CLI-003837;106,22;CMD-009884;BE;Email/SMS
2026-07-07;CLI-004501;69,56;CMD-009885;FR;Email/SMS
2026-07-07;CLI-004524;129,72;CMD-009886;FR;Direct
2026-07-07;CLI-004607;63,92;CMD-009887;FR;Direct
2026-07-07;CLI-005246;92,12;CMD-009888;FR;Meta
2026-07-07;CLI-005274;36,66;CMD-009889;FR;Meta
2026-07-07;CLI-005360;93,06;CMD-009890;IT;Meta
2026-07-07;CLI-005411;36,66;CMD-009891;FR;Meta
2026-07-07;CLI-005457;69,56;CMD-009892;FR;Meta
2026-07-07;CLI-005458;36,66;CMD-009893;FR;Meta
2026-07-07;CLI-005508;36,66;CMD-009894;FR;Google
2026-07-08;CLI-000960;78,00;CMD-009895;FR;Email/SMS
2026-07-08;CLI-001070;113,00;CMD-009896;FR;Direct
2026-07-08;CLI-001733;99,00;CMD-009897;FR;Email/SMS
2026-07-08;CLI-001856;78,00;CMD-009898;FR;Direct
2026-07-08;CLI-002528;99,00;CMD-009899;BE;Direct
2026-07-08;CLI-003264;36,66;CMD-009900;FR;Direct
2026-07-08;CLI-003802;129,72;CMD-009901;FR;Direct
2026-07-08;CLI-004129;36,66;CMD-009902;FR;Direct
2026-07-08;CLI-004587;129,72;CMD-009903;FR;Email/SMS
2026-07-08;CLI-004782;22,56;CMD-009904;FR;Email/SMS
2026-07-08;CLI-005219;69,56;CMD-009905;FR;Meta
2026-07-08;CLI-005250;69,56;CMD-009906;ES;Meta
2026-07-08;CLI-005272;36,66;CMD-009907;FR;Google
2026-07-08;CLI-005300;59,22;CMD-009908;FR;Meta
2026-07-08;CLI-005346;69,56;CMD-009909;FR;Autre
2026-07-08;CLI-005373;69,56;CMD-009910;BE;Meta
2026-07-08;CLI-005374;115,62;CMD-009911;FR;Meta
2026-07-08;CLI-005425;92,12;CMD-009912;BE;Meta
2026-07-08;CLI-005513;36,66;CMD-009913;FR;Google
2026-07-09;CLI-000899;138,00;CMD-009914;FR;Email/SMS
2026-07-09;CLI-001875;63,00;CMD-009915;FR;Direct
2026-07-09;CLI-001922;99,00;CMD-009916;FR;Email/SMS
2026-07-09;CLI-002117;113,00;CMD-009917;BE;Email/SMS
2026-07-09;CLI-002804;69,56;CMD-009918;FR;Direct
2026-07-09;CLI-002981;36,66;CMD-009919;FR;Email/SMS
2026-07-09;CLI-003916;36,66;CMD-009920;FR;Email/SMS
2026-07-09;CLI-004406;93,06;CMD-009921;FR;Meta retargeting
2026-07-09;CLI-004778;36,66;CMD-009922;FR;Direct
2026-07-09;CLI-005210;27,26;CMD-009923;FR;Meta
2026-07-09;CLI-005255;69,56;CMD-009924;IT;Meta
2026-07-09;CLI-005271;93,06;CMD-009925;FR;TikTok
2026-07-09;CLI-005298;92,12;CMD-009926;FR;Influence
2026-07-09;CLI-005362;93,06;CMD-009927;FR;Google
2026-07-09;CLI-005372;93,06;CMD-009928;DE;Meta
2026-07-09;CLI-005410;36,66;CMD-009929;FR;Meta
2026-07-09;CLI-005448;69,56;CMD-009930;IT;Meta
2026-07-09;CLI-005471;69,56;CMD-009931;FR;TikTok
2026-07-09;CLI-005500;27,26;CMD-009932;BE;Google
2026-07-09;CLI-005531;36,66;CMD-009933;BE;Meta
2026-07-09;CLI-005552;36,66;CMD-009934;FR;Meta
2026-07-09;CLI-005553;36,66;CMD-009935;FR;Meta
2026-07-09;CLI-005557;36,66;CMD-009936;FR;TikTok
2026-07-09;CLI-005560;93,06;CMD-009937;FR;Influence
2026-07-09;CLI-005565;69,56;CMD-009938;FR;Meta
2026-07-10;CLI-005544;-69,56;R-CMD-009873;FR;Remboursement
2026-07-10;CLI-000132;74,00;CMD-009939;FR;Email/SMS
2026-07-10;CLI-000158;138,00;CMD-009940;FR;Direct
2026-07-10;CLI-000526;74,00;CMD-009941;BE;Direct
2026-07-10;CLI-001010;113,00;CMD-009942;FR;Meta retargeting
2026-07-10;CLI-001424;99,00;CMD-009943;ES;Email/SMS
2026-07-10;CLI-001492;24,00;CMD-009944;ES;Meta retargeting
2026-07-10;CLI-001818;138,00;CMD-009945;FR;Email/SMS
2026-07-10;CLI-001949;99,00;CMD-009946;IT;Email/SMS
2026-07-10;CLI-002141;138,00;CMD-009947;NL;Direct
2026-07-10;CLI-002193;138,00;CMD-009948;FR;Direct
2026-07-10;CLI-002671;129,72;CMD-009949;FR;Email/SMS
2026-07-10;CLI-002801;69,56;CMD-009950;DE;Direct
2026-07-10;CLI-003163;36,66;CMD-009951;ES;Meta retargeting
